Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,484,Mexico,MEX,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,295569,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,23400,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,176202,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,586,Pakistan,PAK,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,1399,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,591,Panama,PAN,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,29699,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,600,Paraguay,PRY,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,12618,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,604,Peru,PER,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,104872,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,616,Poland,POL,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,71539,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,6046717,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,699,India,IND,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,4331550,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,702,Singapore,SGP,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,1110,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,711,So. African Customs Union,ZAF,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,938325,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,724,Spain,ESP,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,1663368,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,752,Sweden,SWE,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,123046,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,757,Switzerland,CHE,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,1886,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,780,Trinidad and Tobago,TTO,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,27143,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,826,United Kingdom,GBR,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,6637631,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,842,USA,USA,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,7530438,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,858,Uruguay,URY,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,42792,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,862,Venezuela,VEN,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,331236,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,899,"Areas, nes",,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,2110,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,1341383,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,32,Argentina,ARG,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,134551,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,58,Belgium-Luxembourg,BEL,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,66662,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,68,Bolivia (Plurinational State of),BOL,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,268610,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,276,Germany,DEU,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,58238,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,381,Italy,ITA,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,1083,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,96190,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,591,Panama,PAN,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,18718,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,600,Paraguay,PRY,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,940,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,97900,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,724,Spain,ESP,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,339825,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,826,United Kingdom,GBR,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,154389,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,842,USA,USA,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,68651,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,858,Uruguay,URY,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,2543,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,862,Venezuela,VEN,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,31865,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,899,"Areas, nes",,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,1218,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,750927680,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,24,Angola,AGO,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,1248987,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,32,Argentina,ARG,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,9377005,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,36,Australia,AUS,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,170153,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,50,Bangladesh,BGD,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,35702020,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,58,Belgium-Luxembourg,BEL,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,3266549,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,68,Bolivia (Plurinational State of),BOL,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,1079266,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,124,Canada,CAN,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,132612,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,132,Cabo Verde,CPV,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,57933,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,136,Cayman Isds,CYM,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,263010,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,152,Chile,CHL,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,2098976,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,156,China,CHN,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,264102544,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,170,Colombia,COL,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,2525735,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,188,Costa Rica,CRI,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,283940,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,192,Cuba,CUB,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,3783952,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,208,Denmark,DNK,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,85436,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,214,Dominican Rep.,DOM,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,30095,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,218,Ecuador,ECU,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,456658,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,11511376,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,276,Germany,DEU,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,6483028,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,300,Greece,GRC,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,42943,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,320,Guatemala,GTM,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,22781,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,324,Guinea,GIN,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,935250,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,332,Haiti,HTI,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,1572000,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,344,"China, Hong Kong SAR",HKG,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,36068952,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,360,Indonesia,IDN,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,1097386,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,364,Iran,IRN,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,90300728,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,376,Israel,ISR,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,54389,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,381,Italy,ITA,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,2905033,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,384,Côte d'Ivoire,CIV,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,64500,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,388,Jamaica,JAM,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,470211,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,392,Japan,JPN,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,24053076,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,404,Kenya,KEN,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,160999,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,410,Rep. of Korea,KOR,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,7221707,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,450,Madagascar,MDG,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,4268000,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,458,Malaysia,MYS,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,8226334,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,480,Mauritius,MUS,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,1000000,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,484,Mexico,MEX,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,3693941,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,1825743,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,504,Morocco,MAR,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,5841156,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,103231104,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,566,Nigeria,NGA,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,59500,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,579,Norway,NOR,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,2121024,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,586,Pakistan,PAK,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,24256368,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,600,Paraguay,PRY,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,4425211,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,604,Peru,PER,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,1498623,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,608,Philippines,PHL,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,168169,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,80889,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,643,Russian Federation,RUS,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,18878,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,686,Senegal,SEN,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,1533080,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,699,India,IND,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,10740599,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,702,Singapore,SGP,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,455673,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,711,So. African Customs Union,ZAF,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,1219887,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,716,Zimbabwe,ZWE,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,146205,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,724,Spain,ESP,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,3596148,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,752,Sweden,SWE,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,799925,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,757,Switzerland,CHE,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,773500,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,760,Syria,SYR,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,87247,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,764,Thailand,THA,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,6949792,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,780,Trinidad and Tobago,TTO,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,901138,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,788,Tunisia,TUN,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,292788,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,792,Turkey,TUR,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,6589135,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,818,Egypt,EGY,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,73134,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,826,United Kingdom,GBR,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,13618081,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,842,USA,USA,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,27621392,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,858,Uruguay,URY,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,4447777,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,862,Venezuela,VEN,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,2591724,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,899,"Areas, nes",,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,146299,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,7183861,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,32,Argentina,ARG,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1450573,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,44,Bahamas,BHS,,,,,,,,01,Live animals,1,No Quantity,,,,,,,45000,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,58,Belgium-Luxembourg,BEL,,,,,,,,01,Live animals,1,No Quantity,,,,,,,15000,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,68,Bolivia (Plurinational State of),BOL,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1527240,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,152,Chile,CHL,,,,,,,,01,Live animals,1,No Quantity,,,,,,,276125,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,170,Colombia,COL,,,,,,,,01,Live animals,1,No Quantity,,,,,,,243000,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,9149,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,276,Germany,DEU,,,,,,,,01,Live animals,1,No Quantity,,,,,,,40000,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,288,Ghana,GHA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,8250,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,381,Italy,ITA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,5229,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,450,Madagascar,MDG,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2250,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,484,Mexico,MEX,,,,,,,,01,Live animals,1,No Quantity,,,,,,,62050,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,7000,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,600,Paraguay,PRY,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2591109,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,01,Live animals,1,No Quantity,,,,,,,4000,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,682,Saudi Arabia,SAU,,,,,,,,01,Live animals,1,No Quantity,,,,,,,15000,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,686,Senegal,SEN,,,,,,,,01,Live animals,1,No Quantity,,,,,,,100199,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,724,Spain,ESP,,,,,,,,01,Live animals,1,No Quantity,,,,,,,6800,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,826,United Kingdom,GBR,,,,,,,,01,Live animals,1,No Quantity,,,,,,,6000,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,447421,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,858,Uruguay,URY,,,,,,,,01,Live animals,1,No Quantity,,,,,,,87364,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,862,Venezuela,VEN,,,,,,,,01,Live animals,1,No Quantity,,,,,,,230910,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,899,"Areas, nes",,,,,,,,,01,Live animals,1,No Quantity,,,,,,,4192,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1247814400,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,8,Albania,ALB,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,381654,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,24,Angola,AGO,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,11730589,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,28,Antigua and Barbuda,ATG,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,46012,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,32,Argentina,ARG,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,133951912,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,40,Austria,AUT,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,521260,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,48,Bahrain,BHR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,9501192,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,58,Belgium-Luxembourg,BEL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,7358015,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,68,Bolivia (Plurinational State of),BOL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,292694,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,124,Canada,CAN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,62805,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,132,Cabo Verde,CPV,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,4069,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,136,Cayman Isds,CYM,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,895264,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,144,Sri Lanka,LKA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,602236,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,152,Chile,CHL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,5176538,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,156,China,CHN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,697573,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,178,Congo,COG,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,2104,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,180,Dem. Rep. of the Congo,COD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,12149,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,191,Croatia,HRV,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,26877812,,,0
