Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,156,China,CHN,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,30060,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,170,Colombia,COL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,578535,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,188,Costa Rica,CRI,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1200,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,214,Dominican Rep.,DOM,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,5100,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,218,Ecuador,ECU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,694996,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,94824,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,276,Germany,DEU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,24120,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,344,"China, Hong Kong SAR",HKG,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,18690,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,372,Ireland,IRL,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,6000,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,381,Italy,ITA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,209341,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,392,Japan,JPN,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,6167,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,408,Dem. People's Rep. of Korea,PRK,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,6000,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,422,Lebanon,LBN,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,74127444,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,442,Luxembourg,LUX,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,3000,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,458,Malaysia,MYS,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,4500,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,480,Mauritius,MUS,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,3173,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,484,Mexico,MEX,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,26300,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,15473,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,39965,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,566,Nigeria,NGA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,4400,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,591,Panama,PAN,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,4000,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,600,Paraguay,PRY,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,7288311,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,604,Peru,PER,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,609723,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,53478,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,643,Russian Federation,RUS,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,2200,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,682,Saudi Arabia,SAU,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,18000,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,686,Senegal,SEN,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,2790175,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,699,India,IND,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1764515,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,703,Slovakia,SVK,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,270430,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,710,South Africa,ZAF,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,16878,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,724,Spain,ESP,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,139189,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,764,Thailand,THA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,37330,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,784,United Arab Emirates,ARE,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,452764,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,818,Egypt,EGY,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,1100,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,826,United Kingdom,GBR,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,143355,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,842,USA,USA,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,2374026,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,858,Uruguay,URY,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,237837,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,862,Venezuela,VEN,,,,,,,,01,Live animals; animal products,1,No Quantity,,,,,,,310069433,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,12290140151,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,4,Afghanistan,AFG,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,7460410,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,8,Albania,ALB,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,21993369,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,12,Algeria,DZA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,164834445,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,24,Angola,AGO,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,176062238,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,28,Antigua and Barbuda,ATG,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,2605999,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,31,Azerbaijan,AZE,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,24822073,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,32,Argentina,ARG,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,70466683,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,36,Australia,AUS,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,30939,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,40,Austria,AUT,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,2427991,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,44,Bahamas,BHS,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,3353308,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,48,Bahrain,BHR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,36487862,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,50,Bangladesh,BGD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1500,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,51,Armenia,ARM,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,22047332,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,56,Belgium,BEL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,22076582,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,60,Bermuda,BMU,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,485866,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,68,Bolivia (Plurinational State of),BOL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,539740,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,70,Bosnia Herzegovina,BIH,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,18507210,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,84,Belize,BLZ,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,139537,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,92,Br. Virgin Isds,VGB,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,26650,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,96,Brunei Darussalam,BRN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,328475,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,100,Bulgaria,BGR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,10542043,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,124,Canada,CAN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,33645843,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,132,Cabo Verde,CPV,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,10979551,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,140,Central African Rep.,CAF,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,129054,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,144,Sri Lanka,LKA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,5085583,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,148,Chad,TCD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,379448,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,152,Chile,CHL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,12534380,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,156,China,CHN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1922824,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,174,Comoros,COM,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,2387653,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,178,Congo,COG,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,31355065,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,180,Dem. Rep. of the Congo,COD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,17973168,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,191,Croatia,HRV,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,22325026,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,192,Cuba,CUB,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,32768971,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,196,Cyprus,CYP,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,2499002,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,203,Czechia,CZE,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,4232355,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,204,Benin,BEN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,20602197,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,208,Denmark,DNK,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,3941256,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,212,Dominica,DMA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1049392,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,218,Ecuador,ECU,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,4005127,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,226,Equatorial Guinea,GNQ,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,16475652,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,234,Faeroe Isds,FRO,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,35413,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,246,Finland,FIN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,5048606,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,29394230,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,258,French Polynesia,PYF,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,413111,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,262,Djibouti,DJI,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1262273,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,266,Gabon,GAB,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,30466983,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,268,Georgia,GEO,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,27693393,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,270,Gambia,GMB,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1317443,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,276,Germany,DEU,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,232201890,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,288,Ghana,GHA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,42796000,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,292,Gibraltar,GIB,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,499048,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,300,Greece,GRC,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,7475436,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,308,Grenada,GRD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,4360820,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,324,Guinea,GIN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1261881,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,332,Haiti,HTI,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,5534153,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,344,"China, Hong Kong SAR",HKG,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1142944714,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,348,Hungary,HUN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,3064381,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,352,Iceland,ISL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,119466,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,360,Indonesia,IDN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,86080,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,364,Iran,IRN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,337613046,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,368,Iraq,IRQ,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,87348567,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,372,Ireland,IRL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,12872588,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,376,Israel,ISR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,138632320,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,381,Italy,ITA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,93541137,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,384,Côte d'Ivoire,CIV,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,7900992,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,388,Jamaica,JAM,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,357559,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,392,Japan,JPN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1169448385,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,398,Kazakhstan,KAZ,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,31114964,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,400,Jordan,JOR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,106311147,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,404,Kenya,KEN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1204190,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,408,Dem. People's Rep. of Korea,PRK,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,501412,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,410,Rep. of Korea,KOR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,52475301,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,414,Kuwait,KWT,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,290742587,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,417,Kyrgyzstan,KGZ,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,716314,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,422,Lebanon,LBN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,89131412,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,428,Latvia,LVA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,351892,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,430,Liberia,LBR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,5795634,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,434,Libya,LBY,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,88713203,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,440,Lithuania,LTU,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,3231287,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,450,Madagascar,MDG,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,261714,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,458,Malaysia,MYS,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,7701023,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,462,Maldives,MDV,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,7794368,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,470,Malta,MLT,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,562072,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,478,Mauritania,MRT,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,11644509,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,480,Mauritius,MUS,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,488542,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,498,Rep. of Moldova,MDA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,90415807,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,499,Montenegro,MNE,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,19870939,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,504,Morocco,MAR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,754620,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,508,Mozambique,MOZ,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,9594218,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,512,Oman,OMN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,87336563,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,516,Namibia,NAM,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,5796872,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,647380817,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,530,Neth. Antilles,ANT,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,21547634,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,533,Aruba,ABW,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,11922110,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,540,New Caledonia,NCL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,4134884,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,554,New Zealand,NZL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1415379,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,566,Nigeria,NGA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,537238,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,579,Norway,NOR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,2351889,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,584,Marshall Isds,MHL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,70959,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,586,Pakistan,PAK,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,2224360,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,600,Paraguay,PRY,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1056920,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,604,Peru,PER,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,15927075,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,608,Philippines,PHL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,47138049,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,616,Poland,POL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,203967,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,12173305,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,624,Guinea-Bissau,GNB,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,656342,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,634,Qatar,QAT,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,114261980,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,642,Romania,ROU,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,27560035,,,0
H3,2008,2008,2008,2,0,2,Export,76,Brazil,BRA,643,Russian Federation,RUS,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,2502308653,,,0
