Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,392,Japan,JPN,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,5500,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,400,Jordan,JOR,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,8146528,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,422,Lebanon,LBN,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,63905767,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,458,Malaysia,MYS,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,10453,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,484,Mexico,MEX,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,39945,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,21000,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,135868,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,600,Paraguay,PRY,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,9468142,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,604,Peru,PER,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,2553253,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,2313,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,634,Qatar,QAT,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,52919,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,686,Senegal,SEN,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,45587,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,703,Slovakia,SVK,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,1346,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,710,South Africa,ZAF,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,99646,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,740,Suriname,SUR,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,510000,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,752,Sweden,SWE,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,22330,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,757,Switzerland,CHE,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,24377,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,764,Thailand,THA,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,37335,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,792,Turkey,TUR,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,39960829,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,818,Egypt,EGY,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,16311310,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,826,United Kingdom,GBR,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,46900,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,842,USA,USA,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,805325,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,858,Uruguay,URY,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,703393,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,862,Venezuela,VEN,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,467575916,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,782597941,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,24,Angola,AGO,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,3459138,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,32,Argentina,ARG,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,11972739,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,40,Austria,AUT,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,900,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,44,Bahamas,BHS,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,35000,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,56,Belgium,BEL,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,128275,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,68,Bolivia (Plurinational State of),BOL,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,3654103,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,152,Chile,CHL,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,2142958,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,170,Colombia,COL,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,5281245,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,178,Congo,COG,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,1706643,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,180,Dem. Rep. of the Congo,COD,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,3288645,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,218,Ecuador,ECU,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,4468501,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,226,Equatorial Guinea,GNQ,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,5087,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,5000,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,276,Germany,DEU,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,161544,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,344,"China, Hong Kong SAR",HKG,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,102000,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,381,Italy,ITA,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,2900,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,400,Jordan,JOR,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,23470350,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,422,Lebanon,LBN,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,114713773,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,458,Malaysia,MYS,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,6820,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,16000,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,60566,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,600,Paraguay,PRY,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,10364900,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,604,Peru,PER,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,7180769,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,608,Philippines,PHL,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,12102,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,6730,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,678,Sao Tome and Principe,STP,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,247000,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,686,Senegal,SEN,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,31337,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,699,India,IND,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,42747,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,740,Suriname,SUR,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,3237398,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,757,Switzerland,CHE,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,3000,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,764,Thailand,THA,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,3267,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,784,United Arab Emirates,ARE,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,85680,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,792,Turkey,TUR,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,13892066,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,818,Egypt,EGY,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,14972091,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,826,United Kingdom,GBR,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,20300,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,842,USA,USA,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,1765423,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,858,Uruguay,URY,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,1276862,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,862,Venezuela,VEN,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,554774082,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,13702958743,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,4,Afghanistan,AFG,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,7593474,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,8,Albania,ALB,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,24196061,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,12,Algeria,DZA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,55776034,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,24,Angola,AGO,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,329171585,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,28,Antigua and Barbuda,ATG,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,3113274,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,31,Azerbaijan,AZE,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,30981403,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,32,Argentina,ARG,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,78848185,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,40,Austria,AUT,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,64913,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,44,Bahamas,BHS,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,10710943,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,48,Bahrain,BHR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,31605530,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,51,Armenia,ARM,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,20753020,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,56,Belgium,BEL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,89396394,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,60,Bermuda,BMU,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,453542,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,68,Bolivia (Plurinational State of),BOL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,10997043,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,70,Bosnia Herzegovina,BIH,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,707060,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,92,Br. Virgin Isds,VGB,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,195427,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,96,Brunei Darussalam,BRN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,405610,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,100,Bulgaria,BGR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1659887,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,112,Belarus,BLR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,80056,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,124,Canada,CAN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,42442674,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,132,Cabo Verde,CPV,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,5075530,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,136,Cayman Isds,CYM,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,86254,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,140,Central African Rep.,CAF,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,975446,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,144,Sri Lanka,LKA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,184210,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,148,Chad,TCD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,344299,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,152,Chile,CHL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,412728944,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,156,China,CHN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,574273693,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,174,Comoros,COM,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,282952,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,178,Congo,COG,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,42594646,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,180,Dem. Rep. of the Congo,COD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,12225966,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,184,Cook Isds,COK,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,169959,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,191,Croatia,HRV,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,28956131,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,192,Cuba,CUB,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,26188276,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,196,Cyprus,CYP,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,2421135,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,203,Czechia,CZE,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1873689,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,204,Benin,BEN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,60390165,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,208,Denmark,DNK,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1722988,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,212,Dominica,DMA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,980784,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,214,Dominican Rep.,DOM,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,57566,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,218,Ecuador,ECU,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,7890571,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,226,Equatorial Guinea,GNQ,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,19558301,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,233,Estonia,EST,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,168940,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,234,Faeroe Isds,FRO,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,156271,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,246,Finland,FIN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,8449699,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,11050795,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,262,Djibouti,DJI,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1105120,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,266,Gabon,GAB,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,21770607,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,268,Georgia,GEO,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,38817146,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,270,Gambia,GMB,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,3002497,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,275,State of Palestine,PSE,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,19909362,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,276,Germany,DEU,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,90883980,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,288,Ghana,GHA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,50313597,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,292,Gibraltar,GIB,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,186212,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,300,Greece,GRC,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,2281992,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,308,Grenada,GRD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,6348494,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,324,Guinea,GIN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,2695572,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,328,Guyana,GUY,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,56062,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,332,Haiti,HTI,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,7559147,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,344,"China, Hong Kong SAR",HKG,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1401153000,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,348,Hungary,HUN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,3094767,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,352,Iceland,ISL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,51898,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,360,Indonesia,IDN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,158404,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,364,Iran,IRN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,376625310,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,368,Iraq,IRQ,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,204243000,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,372,Ireland,IRL,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,10683431,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,376,Israel,ISR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,77249991,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,381,Italy,ITA,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,187976105,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,384,Côte d'Ivoire,CIV,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,8964931,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,392,Japan,JPN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,978592761,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,398,Kazakhstan,KAZ,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,15930360,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,400,Jordan,JOR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,118264943,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,404,Kenya,KEN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,2942178,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,410,Rep. of Korea,KOR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,172113904,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,414,Kuwait,KWT,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,237664781,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,417,Kyrgyzstan,KGZ,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,3764259,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,418,Lao People's Dem. Rep.,LAO,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,130700,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,422,Lebanon,LBN,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,97144927,,,0
H4,2012,2012,2012,2,0,2,Export,76,Brazil,BRA,430,Liberia,LBR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,2823330,,,0
