,Unnamed: 0,Country,Country Code,Year,PIB_(1000_US$),contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces,Commodity Code,Simple Average,Weighted Average,Imports Value in 1000 USD,Exp
3507,3507,Bangladesh,BGD,2004,65108544.250042506,0,0,0,0,0,0,0,0,15665.7,15591.09,15318.11,15292.22,2,25.0,25.0,10.573,BRA
3508,3508,Bangladesh,BGD,2004,65108544.250042506,0,0,0,0,0,0,0,0,15665.7,15591.09,15318.11,15292.22,4,25.0,25.0,74.453,BRA
3509,3509,Bangladesh,BGD,2004,65108544.250042506,0,0,0,0,0,0,0,0,15665.7,15591.09,15318.11,15292.22,8,25.0,25.0,1852.7779999999998,BRA
3510,3510,Bangladesh,BGD,2004,65108544.250042506,0,0,0,0,0,0,0,0,15665.7,15591.09,15318.11,15292.22,9,25.0,25.0,161.237,BRA
3511,3511,Bangladesh,BGD,2004,65108544.250042506,0,0,0,0,0,0,0,0,15665.7,15591.09,15318.11,15292.22,12,5.0,0.0,9344.616,BRA
3512,3512,Bangladesh,BGD,2004,65108544.250042506,0,0,0,0,0,0,0,0,15665.7,15591.09,15318.11,15292.22,13,15.0,15.0,30.325,BRA
3513,3513,Bangladesh,BGD,2004,65108544.250042506,0,0,0,0,0,0,0,0,15665.7,15591.09,15318.11,15292.22,15,11.25,7.5,30811.012000000002,BRA
3514,3514,Bahrain,BHR,2004,13150159.5744681,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,2,4.53,4.96,21831.002999999997,BRA
3515,3515,Bahrain,BHR,2004,13150159.5744681,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,3,0.0,0.0,78.26899999999998,BRA
3516,3516,Bahrain,BHR,2004,13150159.5744681,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,4,5.0,5.0,0.62,BRA
3517,3517,Bahrain,BHR,2004,13150159.5744681,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,7,3.33,4.37,6.941,BRA
3518,3518,Bahrain,BHR,2004,13150159.5744681,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,8,0.0,0.0,186.91,BRA
3519,3519,Bahrain,BHR,2004,13150159.5744681,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,9,2.5,2.86,31.976,BRA
3520,3520,Bahrain,BHR,2004,13150159.5744681,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,12,0.0,0.0,0.691,BRA
3521,3521,Bahrain,BHR,2004,13150159.5744681,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,15,5.0,5.0,0.747,BRA
3522,3522,Bolivia,BOL,2004,8773451.738911292,1,0,0,0,0,0,0,0,2380.92,1876.689,2388.9,2266.8779999999997,1,10.0,10.0,969.175,BRA
3523,3523,Bolivia,BOL,2004,8773451.738911292,1,0,0,0,0,0,0,0,2380.92,1876.689,2388.9,2266.8779999999997,2,10.0,10.0,229.46900000000002,BRA
3524,3524,Bolivia,BOL,2004,8773451.738911292,1,0,0,0,0,0,0,0,2380.92,1876.689,2388.9,2266.8779999999997,3,10.0,10.0,12.408,BRA
3525,3525,Bolivia,BOL,2004,8773451.738911292,1,0,0,0,0,0,0,0,2380.92,1876.689,2388.9,2266.8779999999997,4,10.0,10.0,1564.499,BRA
3526,3526,Bolivia,BOL,2004,8773451.738911292,1,0,0,0,0,0,0,0,2380.92,1876.689,2388.9,2266.8779999999997,6,10.0,10.0,7.726,BRA
3527,3527,Bolivia,BOL,2004,8773451.738911292,1,0,0,0,0,0,0,0,2380.92,1876.689,2388.9,2266.8779999999997,7,10.0,10.0,1.861,BRA
3528,3528,Bolivia,BOL,2004,8773451.738911292,1,0,0,0,0,0,0,0,2380.92,1876.689,2388.9,2266.8779999999997,8,10.0,10.0,928.072,BRA
3529,3529,Bolivia,BOL,2004,8773451.738911292,1,0,0,0,0,0,0,0,2380.92,1876.689,2388.9,2266.8779999999997,9,10.0,10.0,80.161,BRA
3530,3530,Bolivia,BOL,2004,8773451.738911292,1,0,0,0,0,0,0,0,2380.92,1876.689,2388.9,2266.8779999999997,10,10.0,10.0,1710.346,BRA
3531,3531,Bolivia,BOL,2004,8773451.738911292,1,0,0,0,0,0,0,0,2380.92,1876.689,2388.9,2266.8779999999997,11,10.0,10.0,354.648,BRA
3532,3532,Bolivia,BOL,2004,8773451.738911292,1,0,0,0,0,0,0,0,2380.92,1876.689,2388.9,2266.8779999999997,12,10.0,10.0,38416.575,BRA
3533,3533,Bolivia,BOL,2004,8773451.738911292,1,0,0,0,0,0,0,0,2380.92,1876.689,2388.9,2266.8779999999997,13,10.0,10.0,21.299,BRA
3534,3534,Bolivia,BOL,2004,8773451.738911292,1,0,0,0,0,0,0,0,2380.92,1876.689,2388.9,2266.8779999999997,14,10.0,10.0,312.52299999999997,BRA
3535,3535,Bolivia,BOL,2004,8773451.738911292,1,0,0,0,0,0,0,0,2380.92,1876.689,2388.9,2266.8779999999997,15,10.0,10.0,550.526,BRA
3536,3536,Barbados,BRB,2004,3514350.0,0,0,0,0,0,0,0,0,4315.083,3463.008,3890.946,3685.4390000000003,4,20.0,20.0,157.4,BRA
3537,3537,Barbados,BRB,2004,3514350.0,0,0,0,0,0,0,0,0,4315.083,3463.008,3890.946,3685.4390000000003,7,122.17,121.08,0.073,BRA
3538,3538,Barbados,BRB,2004,3514350.0,0,0,0,0,0,0,0,0,4315.083,3463.008,3890.946,3685.4390000000003,8,59.5,41.57,16.245,BRA
3539,3539,Barbados,BRB,2004,3514350.0,0,0,0,0,0,0,0,0,4315.083,3463.008,3890.946,3685.4390000000003,9,28.33,39.39,8.77,BRA
3540,3540,Barbados,BRB,2004,3514350.0,0,0,0,0,0,0,0,0,4315.083,3463.008,3890.946,3685.4390000000003,11,5.0,5.0,4.315,BRA
3541,3541,Barbados,BRB,2004,3514350.0,0,0,0,0,0,0,0,0,4315.083,3463.008,3890.946,3685.4390000000003,13,5.0,5.0,1.6880000000000002,BRA
3542,3542,Botswana,BWA,2004,8957467.7065354,0,0,0,0,0,0,0,0,7274.823,7687.095,7388.349,7351.531999999999,11,5.0,5.0,17.688,BRA
3543,3543,Botswana,BWA,2004,8957467.7065354,0,0,0,0,0,0,0,0,7274.823,7687.095,7388.349,7351.531999999999,12,0.0,0.0,0.102,BRA
3544,3544,Central African Republic,CAF,2004,1270080.2506526802,0,0,0,0,0,0,0,0,7721.303000000001,7658.885999999998,7451.108,7393.275,2,20.0,20.0,11.42,BRA
3545,3545,Central African Republic,CAF,2004,1270080.2506526802,0,0,0,0,0,0,0,0,7721.303000000001,7658.885999999998,7451.108,7393.275,9,30.0,30.0,7.345,BRA
3546,3546,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,1,0.0,0.0,5.928999999999999,BRA
3547,3547,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,2,1.63,2.49,33841.14,BRA
3548,3548,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,3,0.83,2.33,2319.657,BRA
3549,3549,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,4,6.0,2.01,326.051,BRA
3550,3550,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,5,0.0,0.0,259.879,BRA
3551,3551,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,6,2.75,1.78,407.04,BRA
3552,3552,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,7,0.74,3.36,563.8969999999998,BRA
3553,3553,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,8,0.51,0.13,30280.029,BRA
3554,3554,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,9,0.0,0.0,49032.433,BRA
3555,3555,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,10,15.3,5.09,1.3730000000000002,BRA
3556,3556,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,11,1.36,0.09,236.764,BRA
3557,3557,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,12,0.36,2.37,6375.514,BRA
3558,3558,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,13,0.0,0.0,609.2959999999998,BRA
3559,3559,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,14,0.0,0.0,1.4080000000000001,BRA
3560,3560,Canada,CAN,2004,1023196771.71407,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514000000001,15,1.69,0.3,724.9830000000003,BRA
3561,3561,Switzerland,CHE,2004,394164053.07599497,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,1,0.0,0.0,14.898,BRA
3562,3562,Switzerland,CHE,2004,394164053.07599497,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,3,0.0,0.0,518.038,BRA
3563,3563,Switzerland,CHE,2004,394164053.07599497,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,5,0.0,0.0,2579.262,BRA
3564,3564,Switzerland,CHE,2004,394164053.07599497,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,6,0.0,0.0,7.117000000000001,BRA
3565,3565,Switzerland,CHE,2004,394164053.07599497,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,7,0.0,0.0,31.349,BRA
3566,3566,Switzerland,CHE,2004,394164053.07599497,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,8,0.0,0.0,6071.842,BRA
3567,3567,Switzerland,CHE,2004,394164053.07599497,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,9,0.0,0.0,28505.738999999998,BRA
3568,3568,Switzerland,CHE,2004,394164053.07599497,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,10,0.0,0.0,6437.5459999999985,BRA
3569,3569,Switzerland,CHE,2004,394164053.07599497,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,11,0.0,0.0,12.72,BRA
3570,3570,Switzerland,CHE,2004,394164053.07599497,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,12,0.0,0.0,13655.025,BRA
3571,3571,Switzerland,CHE,2004,394164053.07599497,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,13,0.0,0.0,204.757,BRA
3572,3572,Switzerland,CHE,2004,394164053.07599497,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,15,0.0,0.0,433.952,BRA
3573,3573,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,1,6.0,6.0,323.0,BRA
3574,3574,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,2,6.0,6.0,207187.0,BRA
3575,3575,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,3,6.0,6.0,16.0,BRA
3576,3576,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,4,6.0,6.0,4315.0,BRA
3577,3577,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,5,6.0,6.0,4683.0,BRA
3578,3578,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,6,6.0,6.0,91.0,BRA
3579,3579,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,7,6.0,6.0,36.0,BRA
3580,3580,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,8,6.0,6.0,582.0,BRA
3581,3581,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,9,6.0,6.0,11433.0,BRA
3582,3582,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,10,6.0,6.0,4976.0,BRA
3583,3583,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,11,6.0,6.0,13.0,BRA
3584,3584,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,12,6.0,6.0,5728.0,BRA
3585,3585,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,13,6.0,6.0,590.0,BRA
3586,3586,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,14,6.0,6.0,4.0,BRA
3587,3587,Chile,CHL,2004,99210392.8576116,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,15,6.0,6.0,6736.0,BRA
3588,3588,China,CHN,2004,1955347004.96327,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,2,11.67,11.45,55725.342000000004,BRA
3589,3589,China,CHN,2004,1955347004.96327,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,3,13.05,12.78,359.528,BRA
3590,3590,China,CHN,2004,1955347004.96327,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,4,15.25,18.18,2063.956,BRA
3591,3591,China,CHN,2004,1955347004.96327,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,5,13.04,17.82,1180.017,BRA
3592,3592,China,CHN,2004,1955347004.96327,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,6,16.5,22.42,63.716,BRA
3593,3593,China,CHN,2004,1955347004.96327,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,7,13.0,13.0,83.67,BRA
3594,3594,China,CHN,2004,1955347004.96327,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,8,15.75,17.88,157.156,BRA
3595,3595,China,CHN,2004,1955347004.96327,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,9,15.33,11.51,1543.631,BRA
3596,3596,China,CHN,2004,1955347004.96327,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,10,20.0,20.0,0.10099999999999999,BRA
3597,3597,China,CHN,2004,1955347004.96327,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,11,20.0,20.0,22.555,BRA
3598,3598,China,CHN,2004,1955347004.96327,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,12,5.91,2.4,2077123.18,BRA
3599,3599,China,CHN,2004,1955347004.96327,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,13,14.84,19.3,189.64,BRA
3600,3600,China,CHN,2004,1955347004.96327,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,14,4.5,4.01,4559.678,BRA
3601,3601,China,CHN,2004,1955347004.96327,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,15,17.34,30.65,543420.233,BRA
3602,3602,Cote d'Ivoire,CIV,2004,16554441.846519198,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,2,20.0,20.0,9771.661,BRA
3603,3603,Cote d'Ivoire,CIV,2004,16554441.846519198,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,3,16.67,10.02,87.164,BRA
3604,3604,Cote d'Ivoire,CIV,2004,16554441.846519198,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,7,20.0,20.0,8.639,BRA
3605,3605,Cote d'Ivoire,CIV,2004,16554441.846519198,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,8,20.0,20.0,19.805999999999997,BRA
3606,3606,Cote d'Ivoire,CIV,2004,16554441.846519198,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,9,20.0,20.0,10.755999999999998,BRA
3607,3607,Cote d'Ivoire,CIV,2004,16554441.846519198,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,11,20.0,20.0,108.805,BRA
3608,3608,Cote d'Ivoire,CIV,2004,16554441.846519198,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,12,5.0,5.0,0.28,BRA
3609,3609,Cote d'Ivoire,CIV,2004,16554441.846519198,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,15,12.5,8.8,159.935,BRA
3610,3610,Cameroon,CMR,2004,17430933.5172998,0,0,0,0,0,0,0,0,6997.694,6895.9569999999985,6782.7519999999995,6706.325,2,20.0,20.0,5165.613,BRA
3611,3611,Cameroon,CMR,2004,17430933.5172998,0,0,0,0,0,0,0,0,6997.694,6895.9569999999985,6782.7519999999995,6706.325,3,20.0,20.0,294.873,BRA
3612,3612,Cameroon,CMR,2004,17430933.5172998,0,0,0,0,0,0,0,0,6997.694,6895.9569999999985,6782.7519999999995,6706.325,4,15.83,13.78,855.49,BRA
3613,3613,Cameroon,CMR,2004,17430933.5172998,0,0,0,0,0,0,0,0,6997.694,6895.9569999999985,6782.7519999999995,6706.325,8,30.0,30.0,0.305,BRA
3614,3614,Cameroon,CMR,2004,17430933.5172998,0,0,0,0,0,0,0,0,6997.694,6895.9569999999985,6782.7519999999995,6706.325,9,30.0,30.0,23.889,BRA
3615,3615,Cameroon,CMR,2004,17430933.5172998,0,0,0,0,0,0,0,0,6997.694,6895.9569999999985,6782.7519999999995,6706.325,15,30.0,30.0,2.28,BRA
3616,3616,Colombia,COL,2004,117081522.34967698,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,1,7.5,5.05,682.0139999999999,BRA
3617,3617,Colombia,COL,2004,117081522.34967698,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,2,20.0,20.0,92.616,BRA
3618,3618,Colombia,COL,2004,117081522.34967698,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,3,20.0,20.0,62.507,BRA
3619,3619,Colombia,COL,2004,117081522.34967698,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,4,10.0,10.0,43.145,BRA
3620,3620,Colombia,COL,2004,117081522.34967698,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,5,7.5,5.17,418.459,BRA
3621,3621,Colombia,COL,2004,117081522.34967698,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,6,5.0,5.0,9.18,BRA
3622,3622,Colombia,COL,2004,117081522.34967698,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,8,15.0,15.0,131.48,BRA
3623,3623,Colombia,COL,2004,117081522.34967698,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,9,10.0,10.0,181.767,BRA
3624,3624,Colombia,COL,2004,117081522.34967698,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,10,5.0,5.0,956.363,BRA
3625,3625,Colombia,COL,2004,117081522.34967698,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,11,20.0,20.0,10.198,BRA
3626,3626,Colombia,COL,2004,117081522.34967698,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,12,7.5,6.52,9457.301,BRA
3627,3627,Colombia,COL,2004,117081522.34967698,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,13,9.0,7.7,367.741,BRA
3628,3628,Colombia,COL,2004,117081522.34967698,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,15,17.58,16.79,1697.8970000000006,BRA
3629,3629,Costa Rica,CRI,2004,18528955.5246272,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,1,9.0,9.0,0.001,BRA
3630,3630,Costa Rica,CRI,2004,18528955.5246272,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,3,9.0,9.0,0.001,BRA
3631,3631,Costa Rica,CRI,2004,18528955.5246272,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,4,47.79,45.63,0.005,BRA
3632,3632,Costa Rica,CRI,2004,18528955.5246272,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,7,11.75,11.75,0.001,BRA
3633,3633,Costa Rica,CRI,2004,18528955.5246272,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,8,14.0,14.0,20.0,BRA
3634,3634,Costa Rica,CRI,2004,18528955.5246272,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,9,10.38,9.0,7.0070000000000014,BRA
3635,3635,Costa Rica,CRI,2004,18528955.5246272,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,10,9.25,9.25,0.001,BRA
3636,3636,Costa Rica,CRI,2004,18528955.5246272,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,11,7.5,7.26,114.00200000000001,BRA
3637,3637,Costa Rica,CRI,2004,18528955.5246272,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,12,0.0,0.0,8326.002,BRA
3638,3638,Costa Rica,CRI,2004,18528955.5246272,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,13,0.0,0.0,45.0,BRA
3639,3639,Costa Rica,CRI,2004,18528955.5246272,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,14,5.0,5.0,0.001,BRA
3640,3640,Costa Rica,CRI,2004,18528955.5246272,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,15,6.42,6.79,161.002,BRA
3641,3641,Cuba,CUB,2004,38203000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,2,10.0,10.0,27308.982000000004,BRA
3642,3642,Cuba,CUB,2004,38203000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,4,21.25,25.99,360.522,BRA
3643,3643,Cuba,CUB,2004,38203000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,7,10.0,10.0,15.84,BRA
3644,3644,Cuba,CUB,2004,38203000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,11,4.0,4.0,89.595,BRA
3645,3645,Cuba,CUB,2004,38203000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,12,0.0,0.0,26.863000000000003,BRA
3646,3646,Cuba,CUB,2004,38203000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,13,7.5,9.24,4.739,BRA
3647,3647,Cuba,CUB,2004,38203000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,15,13.21,12.4,12501.452,BRA
3648,3648,Dominican Republic,DOM,2004,22692574.4733467,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,3,20.0,20.0,18.118,BRA
3649,3649,Dominican Republic,DOM,2004,22692574.4733467,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,4,18.0,20.0,1100.514,BRA
3650,3650,Dominican Republic,DOM,2004,22692574.4733467,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,9,15.2,15.06,723.808,BRA
3651,3651,Dominican Republic,DOM,2004,22692574.4733467,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,11,6.0,4.0,81.927,BRA
3652,3652,Dominican Republic,DOM,2004,22692574.4733467,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,12,0.0,0.0,20981.926,BRA
3653,3653,Dominican Republic,DOM,2004,22692574.4733467,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,13,8.0,8.0,28.74,BRA
3654,3654,Dominican Republic,DOM,2004,22692574.4733467,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,15,12.5,3.09,35.911,BRA
3655,3655,Ecuador,ECU,2004,36591661.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,1,8.13,6.6,161.026,BRA
3656,3656,Ecuador,ECU,2004,36591661.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,2,20.0,20.0,339.375,BRA
3657,3657,Ecuador,ECU,2004,36591661.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,3,20.0,20.0,5.132999999999999,BRA
3658,3658,Ecuador,ECU,2004,36591661.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,4,20.0,20.0,25.119,BRA
3659,3659,Ecuador,ECU,2004,36591661.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,5,10.0,10.0,0.384,BRA
3660,3660,Ecuador,ECU,2004,36591661.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,6,0.0,0.0,2.166,BRA
3661,3661,Ecuador,ECU,2004,36591661.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,9,16.67,11.19,76.252,BRA
3662,3662,Ecuador,ECU,2004,36591661.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,10,0.0,0.0,321.26599999999996,BRA
3663,3663,Ecuador,ECU,2004,36591661.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,12,1.56,0.08,750.422,BRA
3664,3664,Ecuador,ECU,2004,36591661.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,13,10.0,13.76,259.627,BRA
3665,3665,Ecuador,ECU,2004,36591661.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,15,15.83,18.78,800.137,BRA
3666,3666,"Egypt, Arab Rep.",EGY,2004,78845185.29349642,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,2,8.86,5.01,170462.74899999998,BRA
3667,3667,"Egypt, Arab Rep.",EGY,2004,78845185.29349642,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,3,5.0,5.0,125.365,BRA
3668,3668,"Egypt, Arab Rep.",EGY,2004,78845185.29349642,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,4,8.5,8.5,501.855,BRA
3669,3669,"Egypt, Arab Rep.",EGY,2004,78845185.29349642,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,5,2.0,2.0,886.564,BRA
3670,3670,"Egypt, Arab Rep.",EGY,2004,78845185.29349642,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,6,2.0,2.0,0.39399999999999996,BRA
3671,3671,"Egypt, Arab Rep.",EGY,2004,78845185.29349642,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,7,2.0,2.0,9.571,BRA
3672,3672,"Egypt, Arab Rep.",EGY,2004,78845185.29349642,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,8,12.0,12.0,76.221,BRA
