,Country,Country Code,Year,PIB_(1000_US$),contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces,Commodity Code,Simple Average,Weighted Average,Imports Value in 1000 USD,Exp,ln_PIB,ln_Import,ln_distw,ln_Tariff,Animal health,Consumer information,Cost saving,Food safety,Harmonization,Labelling,Lower barriers to trade,National security requirements,Not specified,Other,Plant protection,Prevention of deceptive practices and consumer protection,Protect humans from animal/plant pest or disease,Protect territory from other damage from pests,Protection of Human health or Safety,Protection of animal or plant life or health,Protection of the environment,Quality requirements
1467,Colombia,COL,2000,99886577.3307271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4399.134,3756.413,4305.874,4157.855,5,6.67,5.01,793.118,BRA,18.419545873537746,6.67597201258258,8.367735416000595,1.6114359150967734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,Colombia,COL,2000,99886577.3307271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4399.134,3756.413,4305.874,4157.855,8,15.0,15.0,751.877,BRA,18.419545873537746,6.622572746742032,8.367735416000595,2.7080502011022096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,Colombia,COL,2000,99886577.3307271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4399.134,3756.413,4305.874,4157.855,9,13.75,10.55,564.757,BRA,18.419545873537746,6.336395550136281,8.367735416000595,2.356125859922076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,Colombia,COL,2000,99886577.3307271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4399.134,3756.413,4305.874,4157.855,10,7.5,5.42,242.921,BRA,18.419545873537746,5.492736287602493,8.367735416000595,1.6900958154515549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,Colombia,COL,2000,99886577.3307271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4399.134,3756.413,4305.874,4157.855,11,20.0,20.0,422.545,BRA,18.419545873537746,6.0462959500013005,8.367735416000595,2.9957322735539913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,Colombia,COL,2000,99886577.3307271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4399.134,3756.413,4305.874,4157.855,12,6.67,6.5,3864.883,BRA,18.419545873537746,8.259686688894503,8.367735416000595,1.8718021769015916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,Colombia,COL,2000,99886577.3307271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4399.134,3756.413,4305.874,4157.855,13,8.75,5.98,349.213,BRA,18.419545873537746,5.855682051222104,8.367735416000595,1.7884205679625405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,Colombia,COL,2000,99886577.3307271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4399.134,3756.413,4305.874,4157.855,15,18.33,12.85,758.877,BRA,18.419545873537746,6.631839708927277,8.367735416000595,2.5533438113412292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,Costa Rica,CRI,2000,14949514.493332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523.376,4908.824000000001,5368.428000000001,5275.892,2,12.75,12.75,0.001,BRA,16.520189381911226,-6.907755278982138,8.588290407216778,2.545531271604435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,Costa Rica,CRI,2000,14949514.493332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523.376,4908.824000000001,5368.428000000001,5275.892,6,14.0,14.0,23.006,BRA,16.520189381911226,3.1357550514738186,8.588290407216778,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,Costa Rica,CRI,2000,14949514.493332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523.376,4908.824000000001,5368.428000000001,5275.892,7,11.5,11.04,0.009000000000000001,BRA,16.520189381911226,-4.710530701645918,8.588290407216778,2.4015250408489495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1478,Costa Rica,CRI,2000,14949514.493332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523.376,4908.824000000001,5368.428000000001,5275.892,8,14.0,14.0,115.594,BRA,16.520189381911226,4.750084051777077,8.588290407216778,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,Costa Rica,CRI,2000,14949514.493332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523.376,4908.824000000001,5368.428000000001,5275.892,9,9.0,9.0,0.004,BRA,16.520189381911226,-5.521460917862246,8.588290407216778,2.19722457733622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,Costa Rica,CRI,2000,14949514.493332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523.376,4908.824000000001,5368.428000000001,5275.892,12,1.79,0.04,570.7080000000002,BRA,16.520189381911226,6.346877695317201,8.588290407216778,-3.218875824868201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,Costa Rica,CRI,2000,14949514.493332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523.376,4908.824000000001,5368.428000000001,5275.892,13,0.0,0.0,111.437,BRA,16.520189381911226,4.713459408793328,8.588290407216778,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,Costa Rica,CRI,2000,14949514.493332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523.376,4908.824000000001,5368.428000000001,5275.892,15,9.5,5.0,231.866,BRA,16.520189381911226,5.446159618592245,8.588290407216778,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,Cuba,CUB,2000,30565400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6475.084,5731.499,5887.786,5766.812,2,10.0,10.0,4999.766,BRA,17.235379208223392,8.517146390321082,8.680635314639517,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,Cuba,CUB,2000,30565400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6475.084,5731.499,5887.786,5766.812,4,12.5,12.5,64.325,BRA,17.235379208223392,4.163948358167808,8.680635314639517,2.525728644308256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,Cuba,CUB,2000,30565400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6475.084,5731.499,5887.786,5766.812,7,11.67,10.57,0.237,BRA,17.235379208223392,-1.4396951378470058,8.680635314639517,2.3580197998821464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,Cuba,CUB,2000,30565400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6475.084,5731.499,5887.786,5766.812,9,10.0,10.0,0.033,BRA,17.235379208223392,-3.4112477175156566,8.680635314639517,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,Cuba,CUB,2000,30565400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6475.084,5731.499,5887.786,5766.812,11,4.0,4.0,8.471,BRA,17.235379208223392,2.136648565449414,8.680635314639517,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,Cuba,CUB,2000,30565400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6475.084,5731.499,5887.786,5766.812,12,3.0,3.98,3038.93,BRA,17.235379208223392,8.019260758758781,8.680635314639517,1.3812818192963463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,Cuba,CUB,2000,30565400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6475.084,5731.499,5887.786,5766.812,13,15.0,15.0,11.130999999999998,BRA,17.235379208223392,2.4097340085110885,8.680635314639517,2.7080502011022096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,Cuba,CUB,2000,30565400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6475.084,5731.499,5887.786,5766.812,15,7.6,9.91,8778.207,BRA,17.235379208223392,9.080027451651613,8.680635314639517,2.2935443483418965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,Cyprus,CYP,2000,9985844.486333653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10651.9,10252.95,10152.48,10092.18,7,72.8,86.97,1.05,BRA,16.116679096752357,0.048790164169432035,9.225473289600377,4.465563231601674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,Cyprus,CYP,2000,9985844.486333653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10651.9,10252.95,10152.48,10092.18,8,59.92,77.5,21.343000000000004,BRA,16.116679096752357,3.0607238170614317,9.225473289600377,4.350277936359301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,Cyprus,CYP,2000,9985844.486333653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10651.9,10252.95,10152.48,10092.18,9,33.54,1.13,4200.214,BRA,16.116679096752357,8.342890755354384,9.225473289600377,0.12221763272424913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,Cyprus,CYP,2000,9985844.486333653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10651.9,10252.95,10152.48,10092.18,12,0.0,0.0,580.752,BRA,16.116679096752357,6.364323815467231,9.225473289600377,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,Cyprus,CYP,2000,9985844.486333653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10651.9,10252.95,10152.48,10092.18,13,7.93,7.93,16.162,BRA,16.116679096752357,2.782662807811256,9.225473289600377,2.0706530356467567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,Czech Republic,CZE,2000,61649492.8165201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10155.45,9519.683,9621.807,9539.765,2,30.44,39.42,10858.082,BRA,17.936975560720352,9.292664966472245,9.171787363858273,3.674273301724574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,Czech Republic,CZE,2000,61649492.8165201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10155.45,9519.683,9621.807,9539.765,3,0.0,0.0,6.421,BRA,17.936975560720352,1.8595738688119117,9.171787363858273,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,Czech Republic,CZE,2000,61649492.8165201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10155.45,9519.683,9621.807,9539.765,5,0.0,0.0,38.104,BRA,17.936975560720352,3.6403192634985593,9.171787363858273,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,Czech Republic,CZE,2000,61649492.8165201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10155.45,9519.683,9621.807,9539.765,6,4.85,1.61,10.526,BRA,17.936975560720352,2.353848386931588,9.171787363858273,0.4762341789963717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,Czech Republic,CZE,2000,61649492.8165201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10155.45,9519.683,9621.807,9539.765,8,2.93,9.13,781.798,BRA,17.936975560720352,6.661596395156554,9.171787363858273,2.211565694606877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,Czech Republic,CZE,2000,61649492.8165201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10155.45,9519.683,9621.807,9539.765,9,1.13,1.04,3792.395,BRA,17.936975560720352,8.240753024616609,9.171787363858273,0.03922071315328133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,Czech Republic,CZE,2000,61649492.8165201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10155.45,9519.683,9621.807,9539.765,12,0.0,0.0,25.03,BRA,17.936975560720352,3.2200751054436827,9.171787363858273,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,Czech Republic,CZE,2000,61649492.8165201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10155.45,9519.683,9621.807,9539.765,13,0.6,1.78,73.574,BRA,17.936975560720352,4.2982917024539455,9.171787363858273,0.5766133643039938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,Czech Republic,CZE,2000,61649492.8165201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10155.45,9519.683,9621.807,9539.765,15,4.2,2.7,16.479,BRA,17.936975560720352,2.8020868430285932,9.171787363858273,0.9932517730102834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,Ecuador,ECU,2000,18327764.8824412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4309.081,3779.018,4265.742,4164.416,1,5.0,5.0,6.252999999999999,BRA,16.723927674707188,1.8330613485851608,8.358371419002697,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,Ecuador,ECU,2000,18327764.8824412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4309.081,3779.018,4265.742,4164.416,4,10.0,10.0,890.922,BRA,16.723927674707188,6.792256881551236,8.358371419002697,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,Ecuador,ECU,2000,18327764.8824412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4309.081,3779.018,4265.742,4164.416,5,2.5,2.04,19.723,BRA,16.723927674707188,2.9817854674213664,8.358371419002697,0.7129498078561249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,Ecuador,ECU,2000,18327764.8824412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4309.081,3779.018,4265.742,4164.416,9,20.0,20.0,5.113,BRA,16.723927674707188,1.6317863160978625,8.358371419002697,2.9957322735539913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,Ecuador,ECU,2000,18327764.8824412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4309.081,3779.018,4265.742,4164.416,10,0.0,0.0,13.472,BRA,16.723927674707188,2.600613457499971,8.358371419002697,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,Ecuador,ECU,2000,18327764.8824412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4309.081,3779.018,4265.742,4164.416,11,20.0,20.0,34.354,BRA,16.723927674707188,3.5367184602148343,8.358371419002697,2.9957322735539913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,Ecuador,ECU,2000,18327764.8824412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4309.081,3779.018,4265.742,4164.416,12,2.33,1.52,171.408,BRA,16.723927674707188,5.144046679520202,8.358371419002697,0.41871033485818493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,Ecuador,ECU,2000,18327764.8824412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4309.081,3779.018,4265.742,4164.416,13,11.0,11.72,42.874,BRA,16.723927674707188,3.758265581598944,8.358371419002697,2.4612967841488667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,Ecuador,ECU,2000,18327764.8824412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4309.081,3779.018,4265.742,4164.416,15,17.78,17.8,238.606,BRA,16.723927674707188,5.474813656036663,8.358371419002697,2.87919845729804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,"Egypt, Arab Rep.",EGY,2000,99838543.96007629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10229.25,9886.343,9757.794,9698.816,2,5.0,5.0,3450.918,BRA,18.41906487874584,8.146395561587072,9.185821629269569,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,"Egypt, Arab Rep.",EGY,2000,99838543.96007629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10229.25,9886.343,9757.794,9698.816,7,1.0,1.0,275.784,BRA,18.41906487874584,5.619617950623442,9.185821629269569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,"Egypt, Arab Rep.",EGY,2000,99838543.96007629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10229.25,9886.343,9757.794,9698.816,9,12.5,7.7,1309.141,BRA,18.41906487874584,7.1771264759225675,9.185821629269569,2.0412203288596382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,"Egypt, Arab Rep.",EGY,2000,99838543.96007629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10229.25,9886.343,9757.794,9698.816,10,1.0,1.0,2796.538,BRA,18.41906487874584,7.936137502583411,9.185821629269569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,"Egypt, Arab Rep.",EGY,2000,99838543.96007629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10229.25,9886.343,9757.794,9698.816,12,3.0,1.35,2880.074,BRA,18.41906487874584,7.965571267244339,9.185821629269569,0.30010459245033816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,"Egypt, Arab Rep.",EGY,2000,99838543.96007629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10229.25,9886.343,9757.794,9698.816,15,11.96,9.09,13223.07,BRA,18.41906487874584,9.489718310349057,9.185821629269569,2.2071749081893874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,Estonia,EST,2000,5694069.84243988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11266.82,10580.03,10686.63,10610.39,6,0.0,0.0,1.95,BRA,15.554935812716069,0.6678293725756554,9.2767487064228,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,Estonia,EST,2000,5694069.84243988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11266.82,10580.03,10686.63,10610.39,7,25.0,20.32,0.6940000000000001,BRA,15.554935812716069,-0.3652833184753325,9.2767487064228,3.011605622710281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,Estonia,EST,2000,5694069.84243988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11266.82,10580.03,10686.63,10610.39,8,3.13,1.48,174.247,BRA,15.554935812716069,5.160473832849671,9.2767487064228,0.3920420877760237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,Estonia,EST,2000,5694069.84243988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11266.82,10580.03,10686.63,10610.39,9,0.0,0.0,34.375,BRA,15.554935812716069,3.5373295559867355,9.2767487064228,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,Grenada,GRD,2000,520044.3703703701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4289.566,3453.0229999999997,3898.962,3695.028,2,15.0,15.0,530.03,BRA,13.16166941455274,6.2729336087178185,8.268465642846364,2.7080502011022096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,Guatemala,GTM,2000,19288827.158903506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6390.672,5779.934,6234.895,6159.761,1,5.0,5.0,0.66,BRA,16.775036582561928,-0.4155154439616658,8.737917017555334,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,Guatemala,GTM,2000,19288827.158903506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6390.672,5779.934,6234.895,6159.761,4,11.67,8.73,45.139,BRA,16.775036582561928,3.80974661784316,8.737917017555334,2.166765369851511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,Guatemala,GTM,2000,19288827.158903506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6390.672,5779.934,6234.895,6159.761,7,15.0,15.0,0.094,BRA,16.775036582561928,-2.3644604967121334,8.737917017555334,2.7080502011022096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,Guatemala,GTM,2000,19288827.158903506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6390.672,5779.934,6234.895,6159.761,8,15.0,15.0,10.5,BRA,16.775036582561928,2.3513752571634776,8.737917017555334,2.7080502011022096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,Guatemala,GTM,2000,19288827.158903506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6390.672,5779.934,6234.895,6159.761,12,0.0,0.0,857.88,BRA,16.775036582561928,6.754464229566762,8.737917017555334,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,Guatemala,GTM,2000,19288827.158903506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6390.672,5779.934,6234.895,6159.761,13,0.0,0.0,168.817,BRA,16.775036582561928,5.128815287991328,8.737917017555334,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,Guatemala,GTM,2000,19288827.158903506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6390.672,5779.934,6234.895,6159.761,15,1.67,4.18,68.343,BRA,16.775036582561928,4.224539143879928,8.737917017555334,1.430311246536665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,Honduras,HND,2000,7103507.989050441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6086.675,5455.174,5985.354,5901.361,9,10.0,10.0,17.52,BRA,15.776099302957597,2.8633430855082453,8.697070764112581,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,Honduras,HND,2000,7103507.989050441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6086.675,5455.174,5985.354,5901.361,10,10.5,10.5,15.4,BRA,15.776099302957597,2.734367509419584,8.697070764112581,2.3513752571634776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,Honduras,HND,2000,7103507.989050441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6086.675,5455.174,5985.354,5901.361,12,1.0,1.0,378.736,BRA,15.776099302957597,5.936839392444035,8.697070764112581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
